territory_id,share_2023,share_2024,cafe_2023,cafe_2024,food_2023,food_2024,total_2023,total_2024,d_share_pp,d_cafe_pp,d_food_pp,growth_total,name,short,region,mo_type,macro,sub,market_access,population,wage,urban_share,lat,lon,type,log_access,log_pop,log_wage,start,access_q
767,0.10026328765474542,0.1394048169998146,0.031091866572752203,0.03548610538292268,0.4657038657122102,0.44421583771212186,25765.166666666668,30782.0,3.914152934506919,0.43942388101704744,-2.148802800008831,0.19471379317036552,городской округ Чусовской,Чусовской,Пермский край,городской округ,0,4,301.1,63686.0,62029.9,0.8144961215965832,58.318873099397365,57.429649038924225,Крупные и средние города,5.707442435487688,11.061720037185262,11.035371805842697,10.026328765474542,q2
769,0.12348614575369095,0.16291715622130765,0.014266839103011861,0.013861862507777411,0.47830439729038,0.4887063174648285,21639.75,24023.916666666668,3.9431010467616696,-0.04049765952344499,1.040192017444852,0.11017533320240158,муниципальный округ Гайнский,Гайнский,Пермский край,муниципальный округ,3,0,279.3,11679.0,61144.0,0.0,60.541055616923146,53.592779804482184,Сельские и малые,5.632286472951131,9.365547636278565,11.02098701692272,12.348614575369094,q2
770,0.08649001353175599,0.13609445564357528,0.013149873157885121,0.017140294809505584,0.4978410935420172,0.5240981619077996,20140.333333333332,21658.833333333332,4.960444211181929,0.3990421651620463,2.6257068365782343,0.07539597159927847,муниципальный округ Косинский,Косинский,Пермский край,муниципальный округ,3,0,281.2,5543.0,58600.5,0.0,59.90593965858697,55.025755729253454,Сельские и малые,5.63906615993651,8.620291149419804,10.978498507951912,8.6490013531756,q2
771,0.08263653146677785,0.12327502131198438,0.018663644026416532,0.017098119761082428,0.5131893092513135,0.529913371827819,20257.666666666668,21567.0,4.063848984520653,-0.1565524265334104,1.6724062576505494,0.06463396574136526,муниципальный округ Кочевский,Кочевский,Пермский край,муниципальный округ,3,0,287.8,9259.0,64669.4,0.0,59.74212235372875,54.20323351618741,Сельские и малые,5.662265794453267,9.133351330448047,11.077043416525324,8.263653146677786,q2
773,0.07843319774120246,0.13323508401023157,0.01672925581182426,0.01827994598790896,0.5485377815262339,0.5585943088446603,19306.666666666668,21155.333333333332,5.480188626902911,0.15506901760846992,1.0056527318426434,0.09575276243093911,муниципальный округ Юрлинский,Юрлинский,Пермский край,муниципальный округ,3,0,291.4,8439.0,45241.8,0.0,59.40941556286489,54.077128564741855,Сельские и малые,5.674696893761104,9.040619097157967,10.719776717236952,7.843319774120245,q2
774,0.08866813525606064,0.14001392526047193,0.01909601370853348,0.013336123770598755,0.5167808420069998,0.5518570111861809,18596.0,19681.083333333332,5.134579000441129,-0.5759889937934726,3.5076169179181105,0.05835036208503608,муниципальный округ Юсьвинский,Юсьвинский,Пермский край,муниципальный округ,3,0,296.1,16182.0,49483.7,0.0,59.05403772522509,55.531770247044655,Сельские и малые,5.690697235107546,9.691654792367785,10.809398601398668,8.866813525606064,q2
775,0.05543130621090525,0.08168984732157901,0.06858011683938604,0.06830173927363897,0.344702404231151,0.34010126785183065,42911.666666666664,49715.833333333336,2.6258541110673757,-0.02783775657470705,-0.46011363793203586,0.15856216258204858,городской округ Владивостокский,Владивостокский,Приморский край,городской округ,0,4,140.3,622782.0,115583.5,0.9499760750952982,43.14388097942928,131.9287440251463,Крупные и средние города,4.943782987108415,13.341951816790212,11.657748491468995,5.543130621090525,q1 (низкая)
776,0.07067382944667522,0.10190181500866495,0.032640915851553494,0.03648915896535048,0.41747062817158903,0.41311195049044835,31364.75,37197.666666666664,3.122798556198973,0.3848243113796987,-0.4358677681140677,0.18597044984151512,городской округ Арсеньевский,Арсеньевский,Приморский край,городской округ,0,4,137.2,47015.0,95125.1,1.0,44.14018006085987,133.2723771806102,Крупные и средние города,4.921439715291784,10.758221978711177,11.462948146411792,7.067382944667521,q1 (низкая)
777,0.06283551279399739,0.091561406325975,0.047578668982822696,0.04811851868731847,0.3964521315681144,0.3882624295181589,35797.166666666664,41692.25,2.8725893531977604,0.05398497044957762,-0.818970204995545,0.16468016556245146,городской округ Артемовский,Артемовский,Приморский край,городской округ,0,4,142.1,117762.0,89562.8,0.92168101764576,43.396062764737415,132.2182017159483,Крупные и средние города,4.956531035103055,11.676420917514134,11.402695334181107,6.283551279399739,q1 (низкая)
778,0.07599941154768354,0.1034346623365036,0.04188294355340952,0.045162957034044354,0.41035581478343125,0.39831285381547515,35062.0,39538.583333333336,2.743525078882006,0.3280013480634836,-1.2042960967956096,0.12767621166314913,городской округ Большой Камень,Большой Камень,Приморский край,городской округ,0,4,138.4,42502.0,122281.3,0.9575314102865748,43.09443099285779,132.3660745101688,Крупные и средние города,4.93014804318357,10.657306412628806,11.714079407286171,7.599941154768354,q1 (низкая)
779,0.08225680254476077,0.12033721407526383,0.017693898517809833,0.019362408097798798,0.4645133975913984,0.4532180474226007,30175.833333333332,33748.833333333336,3.808041153050307,0.16685095799889652,-1.1295350168797735,0.11840600922371669,городской округ Дальнегорский,Дальнегорский,Приморский край,городской округ,0,4,132.5,38543.0,73819.2,0.8489219832394987,44.74106786906657,135.58731804835665,Крупные и средние города,4.886582645426277,10.559529780142832,11.209374139353768,8.225680254476076,q1 (низкая)
780,0.08902425848276334,0.12455885270970812,0.02410361051657624,0.025825046136493557,0.4292105169232039,0.4179945028094521,27376.833333333332,31561.75,3.5534594226944787,0.1721435619917316,-1.1216014113751782,0.15286343075958397,городской округ Дальнереченский,Дальнереченский,Приморский край,городской округ,1,2,140.7,24564.0,81576.1,0.9249715030125388,45.871643910647634,133.64570312796693,Северные и ресурсные,4.946629964120343,10.10903723544929,11.309291605894051,8.902425848276334,q1 (низкая)
781,0.0815661420196955,0.11683127183567855,0.026814672625992148,0.02996331252958168,0.43944582361422196,0.43040834826444496,26639.0,30065.666666666668,3.526512981598305,0.3148639903589531,-0.9037475349777002,0.12863345721185726,городской округ Лесозаводский,Лесозаводский,Приморский край,городской округ,1,4,138.1,39685.0,84726.6,0.8710595943051531,45.464020135098075,133.60434298977682,Северные и ресурсные,4.9279780604152466,10.588728561524976,11.347184880923674,8.15661420196955,q1 (низкая)
782,0.06368509631163616,0.09344849539562604,0.04566332662385389,0.04859611664763033,0.3852379874318274,0.38050698077461326,36840.083333333336,42367.75,2.976339908398988,0.29327900237764437,-0.4731006657214154,0.15004490127374837,городской округ Находкинский,Находкинский,Приморский край,городской округ,0,4,134.8,135345.0,105573.6,0.992389818611696,42.82748197066529,132.85910747502655,Крупные и средние города,4.9037921984782065,11.81558235309671,11.56716361899909,6.368509631163616,q1 (низкая)
783,0.07375702485337664,0.11263094149858949,0.0190596672880976,0.02370265177313492,0.4740516262050481,0.45009805056089053,27370.5,30791.0,3.887391664521285,0.46429844850373186,-2.3953575644157565,0.1249703147549368,городской округ Партизанский,Партизанский,Приморский край,городской округ,1,2,136.0,39132.0,87831.8,0.838853112542165,43.25398831904331,133.0700041078528,Северные и ресурсные,4.912654885736052,10.574695825577319,11.383178900837562,7.375702485337664,q1 (низкая)
784,0.07041235545193865,0.10376902230235413,0.02583690717606883,0.030248366950499095,0.4600765636605882,0.4424600781466126,27905.416666666668,32882.083333333336,3.335666685041548,0.4411459774430266,-1.76164855139756,0.1783405252863095,городской округ Спасск-Дальний,Спасск-Дальний,Приморский край,городской округ,1,2,148.1,34822.0,68238.9,1.0,44.592645006377175,132.81694616255535,Северные и ресурсные,4.997887721273753,10.458004649926544,11.130770062457678,7.041235545193865,q1 (низкая)
785,0.05799277510297765,0.08604918610419587,0.05321421506052223,0.05523245374465106,0.37579488170387765,0.37025805425090885,36154.0,42370.166666666664,2.8056411001218224,0.20182386841288286,-0.5536827452968796,0.17193579318102192,городской округ Уссурийский,Уссурийский,Приморский край,городской округ,0,4,139.3,205435.0,80481.1,0.8758780149438995,43.72951947588195,131.77706342198655,Крупные и средние города,4.93662988078576,12.232884961181329,11.295777653232207,5.799277510297765,q1 (низкая)
787,0.06492660944000861,0.12939619859668658,0.013330082318477106,0.01318013674542949,0.5060242120867554,0.5048742830455851,22516.25,25325.333333333332,6.446958915667797,-0.014994557304761659,-0.11499290411702834,0.12475804511556454,Анучинский муниципальный округ,Анучинский,Приморский край,муниципальный округ,3,2,137.9,12237.0,76451.1,0.0,43.94963227785774,133.05119690193345,Сельские и малые,4.926528784799256,9.412219427985669,11.244406599742904,6.4926609440008605,q1 (низкая)
