id,name,short,region,mo_type,lat,lon,macro,sub,switches_macro,switches_sub,population,wage,market_access,urban_share,total_2024,total_2023
565,Угловский муниципальный район,Угловский,Алтайский край,муниципальный район,51.32644208724277,80.15194930910134,3,0,0,0,8700.0,42524.8,217.2,0.0,19003.833333333332,16542.833333333332
566,Усть-Калманский муниципальный район,Усть-Калманский,Алтайский край,муниципальный район,51.97990332505454,83.39723700005683,3,0,0,0,10802.0,46420.4,218.2,0.0,19803.416666666668,17544.666666666668
567,Усть-Пристанский муниципальный район,Усть-Пристанский,Алтайский край,муниципальный район,52.363236141929065,83.65964797375268,3,0,0,0,9078.0,40322.3,218.7,0.0,18948.916666666668,16814.25
568,Хабарский муниципальный район,Хабарский,Алтайский край,муниципальный район,53.561008925432674,79.52644273371266,3,0,0,0,12199.0,44449.2,230.2,0.0,20847.75,18292.0
569,Целинный муниципальный район,Целинный,Алтайский край,муниципальный район,52.988120814129786,85.75673441399772,3,0,0,0,12857.0,53093.3,221.7,0.0,20396.916666666668,17835.666666666668
570,муниципальный округ Чарышский район,Чарышский,Алтайский край,муниципальный округ,51.23331192874559,83.7674892470853,3,0,0,0,9268.0,38052.2,210.9,0.0,21148.083333333332,18792.416666666668
571,Шипуновский муниципальный район,Шипуновский,Алтайский край,муниципальный район,52.18148695706919,82.29623904221738,3,0,0,0,24128.0,45316.7,218.9,0.0,21888.583333333332,19631.083333333332
572,Немецкий национальный муниципальный район,Немецкий,Алтайский край,муниципальный район,53.29748813258033,79.06184343120835,3,0,0,0,14809.0,45594.7,227.6,0.0,22050.666666666668,19105.416666666668
574,городской округ город Петровск-Забайкальский,Петровск-Забайкальский,Забайкальский край,городской округ,51.3029086376971,108.83744609213652,0,1,3,5,14473.0,60368.9,172.4,1.0,27889.583333333332,24237.416666666668
578,Балейский муниципальный район,Балейский,Забайкальский край,муниципальный район,51.479782506666176,116.8575574883268,1,3,0,1,15274.0,82657.8,156.3,0.6581118240146654,28392.833333333332,25161.25
579,Борзинский муниципальный район,Борзинский,Забайкальский край,муниципальный район,50.453229765970256,116.71858737584202,1,2,3,2,43803.0,75712.2,154.9,0.8914914503572815,31423.333333333332,26761.0
580,Газимуро-Заводский муниципальный округ,Газимуро-Заводский,Забайкальский край,муниципальный округ,52.22849107165918,119.34633709342826,1,3,0,0,7885.0,136668.3,153.2,0.0,31122.5,27996.75
581,Забайкальский муниципальный район,Забайкальский,Забайкальский край,муниципальный район,49.908929595339735,117.23451369921438,1,2,0,2,19300.0,93748.4,152.8,0.6915544041450777,34608.333333333336,30539.166666666668
582,Каларский муниципальный округ,Каларский,Забайкальский край,муниципальный округ,56.69052875202632,118.09223756697084,1,3,0,0,7207.0,191191.8,157.0,0.5584848064381851,37563.916666666664,32518.5
583,Калганский муниципальный округ,Калганский,Забайкальский край,муниципальный округ,50.95322142454393,118.94422282369102,1,2,2,0,5488.0,100515.1,151.1,0.0,26572.666666666668,22477.25
584,Карымский муниципальный район,Карымский,Забайкальский край,муниципальный район,51.843314981215975,114.4980435298224,1,1,3,4,33483.0,79219.7,161.0,0.6279305916435206,26383.166666666668,23796.833333333332
585,муниципальный район Город Краснокаменск и Краснокаменский район,Краснокаменск и Краснокаменский,Забайкальский край,муниципальный район,50.09208971156573,118.08400439422132,0,4,2,4,55782.0,77474.7,151.8,0.9245993331182102,33494.166666666664,28645.416666666668
586,Красночикойский муниципальный район,Красночикойский,Забайкальский край,муниципальный район,50.07883560761923,109.51555705199264,3,2,2,2,15817.0,72216.5,165.1,0.0,26271.166666666668,23310.0
587,Кыринский муниципальный район,Кыринский,Забайкальский край,муниципальный район,49.670287142362355,111.47680915946692,1,2,5,0,9949.0,82082.5,153.0,0.0,29535.083333333332,26333.75
588,Могочинский муниципальный округ,Могочинский,Забайкальский край,муниципальный округ,53.71266890264337,120.11910238041044,1,3,0,0,20767.0,114246.8,152.1,0.864978090239322,31500.333333333332,27827.916666666668
589,Нерчинский муниципальный район,Нерчинский,Забайкальский край,муниципальный район,52.2416870700831,116.32948892799624,1,2,0,0,26450.0,67910.7,157.7,0.6226086956521739,29137.916666666668,25359.083333333332
591,Оловяннинский муниципальный район,Оловяннинский,Забайкальский край,муниципальный район,50.964411015063405,116.210170729049,3,2,3,1,29773.0,72903.8,157.3,0.6040372149262755,28425.5,25119.916666666668
592,Ононский муниципальный округ,Ононский,Забайкальский край,муниципальный округ,50.331992975501834,115.11976386057928,3,2,2,0,8214.0,50639.5,157.5,0.0,24838.25,22283.916666666668
593,Петровск-Забайкальский муниципальный район,Петровск-Забайкальский,Забайкальский край,муниципальный район,50.97808964801756,109.06118452527592,3,2,2,2,14576.0,76863.8,172.4,0.1857848518111965,25229.333333333332,21868.75
594,Приаргунский муниципальный округ,Приаргунский,Забайкальский край,муниципальный округ,50.41235322825192,118.77256072033208,3,2,2,0,15082.0,61588.3,150.9,0.5228086460681607,29043.583333333332,24804.333333333332
595,Сретенский муниципальный район,Сретенский,Забайкальский край,муниципальный район,52.58306566482949,118.44014722745212,3,2,4,2,17869.0,94046.2,155.4,0.7134702557501819,27233.5,24416.0
598,Улётовский муниципальный район,Улётовский,Забайкальский край,муниципальный район,50.8694596516264,111.9416705072245,3,2,0,1,16787.0,64435.7,162.2,0.176624769166617,24428.333333333332,21772.916666666668
599,Хилокский муниципальный район,Хилокский,Забайкальский край,муниципальный район,51.432374793636995,110.99038712631462,0,1,7,0,24713.0,79406.6,165.1,0.505766195929268,25772.583333333332,22825.75
